1490136679818629:-0.0069459677:0.003965065:0.36229038
1490136682511910:-0.0069459677:0.003965065:0.36229038
1490136700678629:-0.028632447:0.01216805:0.63959694
1490136720497744:-0.0021073222:0.010817833:0.49462795
1490136740542327:-0.017874762:0.01785551:0.57788944
1490136760413473:-0.0133185685:0.0012464523:0.48802757
1490136780859723:-0.005979523:0.015331224:0.5395098
1490136800540765:-0.013328657:0.0061641335:0.6113386
1490136820327640:-0.008969471:0.021264613:0.48076344
1490136840725400:-0.009393677:0.0028621554:0.47536945
1490136860373629:-0.008282408:0.010050595:0.61123466
1490136880313681:-0.006450951:0.002532035:0.4837227
1490136900430140:-0.024048135:0.01979296:0.5430813
1490136920556233:-0.013437793:-0.008917503:0.49217796
1490136940173577:-0.029226825:0.008102387:0.5347662
1490136960861233:-0.015445143:-0.012513116:0.5359287
1490136980342275:-0.017136693:-0.008522093:0.4772663
1490137000256338:-0.013345316:0.023325972:0.517436
1490137020213629:-0.021585032:0.0012892932:0.5539808
1490137039976025:-0.0050387084:0.0023363307:0.55334187
1490137060144775:0.002633348:-0.0036991462:0.53110504
1490137080068838:-0.011119112:0.007958218:0.5682192
1490137100197848:-0.0021033138:0.0038524196:0.5388861
1490137120147171:0.013652563:-0.0035625175:0.5185299
1490137140298317:-0.016926467:0.029063456:0.5430651
1490137160434879:-0.006087348:-0.021956049:0.47484207
1490137180048681:-6.2708557E-4:9.320602E-4:0.50529766
1490137200026129:-0.008747786:0.016943663:0.6497164
1490137220005713:-0.03320059:0.009333618:0.5826006
1490137240025661:0.020336896:-0.0057682022:0.3249874
1490137259989931:-0.018717125:0.029568925:0.69407177
1490137279871233:-0.014081389:0.0063584596:0.4934187
1490137301540765:0.008066088:0.015872777:0.4405489
1490137322010504:-0.05071038:-0.0026846677:0.591012
1490137339408733:0.01540643:-0.010733269:0.35391045
1490137361406129:-0.029300392:0.0015525073:0.52202606
1490137379584358:-0.038787365:0.008532256:0.7368574
1490137401344150:0.019591376:0.028557956:0.4567957
1490137421360765:-0.013894424:0.02539216:0.4774456
1490137441224983:-0.0144453645:1.1257827E-4:0.6274061
1490137459415296:-2.464652E-5:-0.002109915:0.4412651
1490137480994931:-0.016053736:0.018443808:0.5014801
1490137501440608:-0.0016787052:0.003569305:0.48778343
1490137520964879:-0.044043034:0.026824936:0.67148304
1490137540838681:-0.02222383:0.017825574:0.62648964
1490137560975713:-0.005918339:0.04411806:0.43376064
1490137581229879:-0.10740858:0.62089354:0.62700367
1490137598922639:-0.087457255:0.13434193:0.2952385
1490137620645451:-0.06501354:0.10739449:0.685132
1490137640632171:-0.1265978:0.05585605:0.4379549
1490137658569723:-0.098732546:-0.21600944:0.63051033
1490137681009150:-0.072459266:0.33408582:0.41635323
1490137700558472:0.063576266:0.48508415:0.5832834
1490137720408002:0.082022585:0.05858165:0.49833202
1490137740352639:0.045019314:-0.14723256:0.4383974
1490137758244046:-0.029198527:-0.06355208:0.6881428
1490137778187691:-0.014821634:-0.304041:0.39724636
1490137800689930:-0.011472359:-0.58197504:0.5678024
1490137820330191:0.012871519:0.06470677:0.5058689
1490137839721077:-0.041154012:0.16173838:0.56533337
1490137858769879:0.42470312:0.46629554:0.4328184
1490137878193525:0.26573926:1.1072878:0.4731636
1490137898146598:0.21205781:0.3625251:0.6198845
1490137918020921:0.15352711:-0.0087713:0.5539799
1490137937926546:-0.06332597:0.26712996:0.5806236
1490137957940973:-0.034424677:-0.49071154:0.47498798
1490137977688525:-0.076225914:0.00951919:0.55927944
1490137997626129:-0.08786229:0.3843667:0.54350185
1490138017590088:-0.1586459:-0.3283424:0.56419563
1490138038150765:-0.13078608:-0.018157303:0.53279495
1490138057696806:-0.09374739:-0.5295871:0.5200176
1490138077815661:-0.15291913:-0.45597893:0.5490017
1490138097720869:-0.06293838:-0.021654397:0.5205984
1490138117629202:-0.020107925:-0.4124878:0.4177847
1490138137600556:-0.07900247:0.38027233:0.3139515
1490138157484567:-0.18191743:-0.3450915:0.4450512
1490138177500452:-0.053081334:-0.15910877:0.6504307
1490138198416910:-0.017220438:0.2012299:0.37144947
1490138217951389:-0.20088199:-0.6010289:0.5075598
1490138237436441:0.16927473:-0.053188764:0.51951504
1490138257456285:-0.13513377:-0.26822466:0.5651398
1490138277614045:0.008123308:-0.58462626:0.58345604
1490138299195087:0.18350412:-0.12740386:0.524045
1490138318659253:-0.009301096:-0.32107532:0.596797
1490138337277691:0.6373271:-3.0096612:0.7381954
1490138357068576:0.27541107:0.2934234:0.48323536
1490138377012326:0.14381951:-0.42410246:0.6762476
1490138399656753:-0.12377483:0.6944798:0.52339363
1490138419107847:-0.17831025:0.25632334:0.5984688
1490138437521234:-0.15694436:0.16333655:0.53733826
1490138456918577:-0.15140966:0.1742308:0.5891113
1490138479066597:-0.017876416:0.063596115:0.5148039
1490138498967169:0.04647979:0.11665246:0.541872
1490138518938472:0.0786978:0.27856156:0.58220196
1490138538196337:0.063809246:0.23867764:0.56329346
1490138558358785:0.016195446:0.22039902:0.5396204
1490138576892066:0.012407184:0.18067092:0.53934574
1490138602272691:-0.016167223:0.14257951:0.53545284
1490138618710087:0.018831998:0.111180216:0.5372305
1490138638667170:0.013674974:0.10709966:0.5587435
1490138657791649:-0.0057663918:0.10623294:0.5401745
1490138678550243:0.0012513399:0.09715572:0.5371771
1490138698489410:0.004991591:0.10942435:0.53477
1490138718480555:0.009765238:0.09952354:0.54131985
1490138738389358:-0.007056147:0.12093179:0.5472889
1490138758442483:0.018353045:0.0901103:0.5203495
1490138778255660:-0.0034578443:0.07392656:0.5760269
1490138796011597:0.011057556:0.08043934:0.5305252
1490138815948524:5.930662E-6:0.038374923:0.51314735
1490138838059774:0.003979951:-0.021604989:0.5197201
1490138855759618:-0.035425425:0.0656954:0.5196743
1490138877955503:-0.014574647:0.23354828:0.58731174
1490138897939410:-0.0056791008:-0.023632664:0.55445004
1490138917857275:-0.032289773:-0.049949408:0.5083256
1490138938323994:-0.079265326:-0.23191208:0.5537901
1490138955665973:-0.18082872:-0.51786166:0.5783806
1490138978055295:-0.03224197:-0.8604117:0.50660133
1490138995521701:-0.06367427:-1.4669863:0.53655624
1490139015624045:0.14284965:-1.1469411:0.5765972
1490139035400555:0.03901568:-0.87340504:0.5704832
1490139055369149:-0.105859786:-0.7326569:0.55259037
1490139078834305:-0.37388697:-0.38945973:0.53387165
1490139095662586:-0.04120171:-0.93278205:0.5097437
1490139119587274:0.3000097:-0.89986295:0.58326817
1490139135063107:0.15324838:0.09966469:0.51888657
1490139155531389:-0.12326369:-0.42466775:0.5439272
1490139180352639:0.045158505:0.119730726:0.5144329
1490139195320920:0.18249978:0.22343859:0.5747404
1490139216342743:0.24476501:-0.8948974:0.5398712
1490139236234982:0.11967212:1.0784748:0.48055363
1490139256249513:-0.022727996:0.076236546:0.49605465
1490139275186180:0.087642044:-0.29991025:0.5493021
1490139296893472:0.08134407:0.02011004:0.55752945
1490139316088472:-0.085769385:-1.311346:0.57363224
1490139339417691:0.27680165:-0.75445884:0.48156738
1490139355037534:-0.07483408:0.69436044:0.5775776
